Age,Profession,Marital Status,Education,No of Dependents,Personal Loan,House Loan,Wife Working,Salary,Wife Salary,Total Salary,Make,Price
48,Engineer,1,Master's,4,1,0,1,114194,102228,216422,Revolt RV400,120414
45,Software Dev,1,Doctorate,4,0,0,1,94867,30385,125252,Okinawa iPraise,119598
44,Engineer,1,Master's,0,1,1,1,82981,104774,187755,Ola S1,109992
31,Designer,0,MBA,3,1,0,0,61474,0,61474,Ather 450X,140811
24,Designer,1,Doctorate,2,1,1,0,70395,0,70395,Pure EV EPluto,104436
53,Consultant,1,High School,4,0,1,1,112575,75227,187802,Pure EV EPluto,104544
56,Engineer,1,Master's,0,1,0,1,34164,60027,94191,Ampere Magnus,78432
34,Engineer,1,Master's,3,0,0,1,61713,25580,87293,Revolt RV400,135803
55,Doctor,1,High School,0,1,0,0,192457,0,192457,Pure EV EPluto,91357
34,Consultant,1,Doctorate,2,0,1,0,92977,0,92977,TVS iQube,117074
42,Consultant,0,MBA,0,1,1,0,72678,0,72678,Ather 450X,144853
25,Teacher,0,Bachelor's,1,0,1,0,41987,0,41987,Ampere Magnus,74511
40,Sales Exec,0,Doctorate,1,1,0,0,49592,0,49592,Ola S1,117669
42,Consultant,1,Doctorate,4,0,0,0,63487,0,63487,Revolt RV400,120114
35,Consultant,0,Master's,0,0,0,0,149881,0,149881,Simple One,108927
34,Govt. Servant,0,Master's,0,0,1,0,94540,0,94540,Ampere Magnus,72032
44,HR Manager,0,MBA,4,1,1,0,46740,0,46740,Simple One,119553
55,HR Manager,1,MBA,4,0,0,1,113542,105410,218952,Simple One,104427
30,Businessman,1,MBA,3,1,0,0,185428,0,185428,Ather 450X,142896
34,Engineer,0,High School,0,1,1,0,106328,0,106328,Ather 450X,147387
23,Software Dev,1,Bachelor's,2,0,0,1,50046,122728,172774,Ampere Magnus,83525
40,Engineer,1,Bachelor's,2,0,0,0,32478,0,32478,Simple One,109247
32,Teacher,0,MBA,2,0,0,0,51331,0,51331,Simple One,102450
41,Teacher,1,Master's,4,0,1,0,52128,0,52128,Ampere Magnus,83881
38,Teacher,1,Bachelor's,4,1,1,1,33662,119664,153326,TVS iQube,109836
53,Sales Exec,0,Doctorate,4,0,0,0,22963,0,22963,Okinawa iPraise,106416
33,Software Dev,0,High School,2,0,1,0,141595,0,141595,Okinawa iPraise,104411
23,HR Manager,1,Master's,3,1,1,1,71213,78785,149998,Ather 450X,143209
46,Doctor,1,High School,1,0,0,0,85746,0,85746,TVS iQube,105169
48,HR Manager,0,Doctorate,0,1,0,0,149120,0,149120,Revolt RV400,125076
47,Sales Exec,1,Bachelor's,1,0,0,1,38633,53550,92183,TVS iQube,101703
54,Teacher,1,High School,0,0,0,1,46403,34920,81323,Pure EV EPluto,94442
27,Sales Exec,1,High School,4,0,0,0,50614,0,50614,Simple One,111294
35,HR Manager,0,High School,2,0,1,0,109329,0,109329,Hero Photon,80783
55,Doctor,1,Doctorate,1,1,1,1,179003,27014,206017,TVS iQube,116812
49,Businessman,0,Master's,4,0,1,0,289947,0,289947,Revolt RV400,130087
37,Software Dev,1,Master's,0,1,1,0,80318,0,80318,Revolt RV400,129380
21,Sales Exec,1,Doctorate,1,1,1,1,50470,32050,82520,Hero Photon,81450
32,HR Manager,1,High School,1,0,0,0,100318,0,100318,Revolt RV400,121352
23,Software Dev,0,High School,1,0,0,0,51813,0,51813,Hero Photon,85019
45,HR Manager,1,MBA,1,0,0,1,89768,135786,225554,Pure EV EPluto,92363
44,HR Manager,1,Bachelor's,1,0,0,1,134458,53751,188209,Hero Photon,89023
49,Doctor,1,Bachelor's,4,0,1,0,78369,0,78369,TVS iQube,105155
30,Businessman,0,Master's,0,1,0,0,168045,0,168045,Ampere Magnus,74773
26,Software Dev,1,Doctorate,0,1,0,1,55310,129652,184962,Hero Photon,88384
50,Teacher,0,High School,3,0,0,0,39733,0,39733,Revolt RV400,123105
29,Software Dev,1,Bachelor's,2,0,0,0,81674,0,81674,Ather 450X,144757
58,Consultant,1,Doctorate,1,1,0,0,143237,0,143237,Ola S1,113304
32,Teacher,0,Doctorate,0,1,1,0,47061,0,47061,Bajaj Chetak,125026
50,Software Dev,0,High School,2,0,0,0,149778,0,149778,Pure EV EPluto,104124
26,Govt. Servant,0,Doctorate,2,1,1,0,38709,0,38709,Ola S1,108961
55,Govt. Servant,1,Bachelor's,4,0,1,1,43163,35038,78201,Ola S1,114265
39,HR Manager,0,MBA,1,1,0,0,128860,0,128860,Okinawa iPraise,102443
23,Teacher,1,Bachelor's,3,0,1,0,55882,0,55882,Bajaj Chetak,126227
26,Software Dev,1,MBA,2,0,1,0,114434,0,114434,Ather 450X,140869
20,HR Manager,0,Doctorate,4,0,0,0,102449,0,102449,Okinawa iPraise,103866
32,Engineer,1,Bachelor's,1,1,1,1,32295,130929,163224,Simple One,109313
41,HR Manager,1,High School,0,1,1,1,119212,110905,230117,Ather 450X,142981
40,Sales Exec,1,Doctorate,3,1,0,0,41821,0,41821,Simple One,115763
41,Govt. Servant,0,High School,1,1,0,0,71740,0,71740,Pure EV EPluto,93359
47,Engineer,0,MBA,4,0,0,0,95006,0,95006,Pure EV EPluto,91753
28,Designer,1,Master's,4,0,1,0,78831,0,78831,Simple One,105270
45,Sales Exec,1,Master's,4,1,1,0,58446,0,58446,Revolt RV400,125121
28,Teacher,0,MBA,4,1,1,0,48859,0,48859,Ola S1,118493
34,HR Manager,0,Master's,4,0,1,0,146766,0,146766,Ola S1,114056
29,Govt. Servant,0,Doctorate,3,0,0,0,68693,0,68693,Bajaj Chetak,122919
43,Businessman,1,Doctorate,2,1,0,0,141773,0,141773,TVS iQube,101080
27,Govt. Servant,0,Bachelor's,2,1,1,0,94181,0,94181,Ampere Magnus,83518
43,Doctor,1,Doctorate,0,1,1,0,189531,0,189531,Pure EV EPluto,93978
35,Govt. Servant,0,Master's,2,0,1,0,76043,0,76043,Ola S1,102349
45,Businessman,1,High School,4,0,1,1,279190,71376,350566,TVS iQube,114274
46,Businessman,1,Bachelor's,2,0,0,0,158543,0,158543,Revolt RV400,126406
56,HR Manager,1,High School,2,0,1,1,84796,29973,114769,Revolt RV400,137843
23,Teacher,0,Master's,4,1,0,0,33049,0,33049,Pure EV EPluto,105389
43,Businessman,1,High School,3,0,0,0,173827,0,173827,Ampere Magnus,86533
38,Govt. Servant,0,Master's,4,1,0,0,46156,0,46156,Revolt RV400,135364
55,Teacher,0,Doctorate,2,0,1,0,30655,0,30655,Ola S1,118940
58,Software Dev,0,Bachelor's,2,1,0,0,138163,0,138163,Bajaj Chetak,112407
29,Govt. Servant,1,MBA,0,1,0,0,60258,0,60258,Ola S1,107299
44,Consultant,1,Master's,4,0,1,0,85975,0,85975,Revolt RV400,122730
37,HR Manager,1,Doctorate,0,1,1,0,67284,0,67284,Pure EV EPluto,98044
38,Sales Exec,1,High School,0,1,0,0,22710,0,22710,Bajaj Chetak,119595
55,HR Manager,0,Doctorate,1,0,1,0,119986,0,119986,Simple One,109615
29,Businessman,1,High School,0,1,1,1,262434,20771,283205,Ampere Magnus,81497
52,Designer,1,High School,2,0,1,1,51338,134113,185451,Ola S1,106841
24,Doctor,1,High School,2,0,1,0,174437,0,174437,Ola S1,110846
54,Consultant,1,High School,1,0,0,1,85463,92848,178311,Pure EV EPluto,96373
53,Businessman,1,Bachelor's,1,1,0,0,160722,0,160722,Hero Photon,80235
52,Govt. Servant,1,High School,4,1,1,1,50804,147222,198026,Hero Photon,88472
40,Teacher,1,Bachelor's,1,0,0,0,22775,0,22775,Hero Photon,89508
36,Consultant,0,MBA,3,0,0,0,179846,0,179846,Hero Photon,81041
41,Designer,1,Bachelor's,2,1,0,0,41429,0,41429,Ather 450X,147448
56,Sales Exec,1,High School,2,0,0,1,21281,132627,153908,Ola S1,104494
34,Teacher,0,MBA,1,0,1,0,54185,0,54185,Hero Photon,83011
54,Doctor,0,Doctorate,1,0,1,0,60740,0,60740,Simple One,104642
47,Engineer,1,Bachelor's,2,1,1,1,53105,35488,88593,Ampere Magnus,74931
26,Doctor,1,Doctorate,1,1,0,1,64555,61548,126103,Okinawa iPraise,116297
51,HR Manager,1,MBA,4,1,1,0,132893,0,132893,Ampere Magnus,86639
30,Consultant,0,Bachelor's,1,0,1,0,69470,0,69470,Bajaj Chetak,111896
29,HR Manager,1,High School,1,0,1,1,73238,37097,110335,Ather 450X,145269
28,Businessman,1,Bachelor's,4,0,0,1,93411,62064,155475,Hero Photon,86563
33,Software Dev,0,High School,4,0,0,0,82961,0,82961,Pure EV EPluto,90417
32,Businessman,0,Master's,4,1,0,0,99500,0,99500,TVS iQube,110714
44,Sales Exec,1,Bachelor's,2,1,0,1,47294,112790,160084,Ather 450X,147738
21,Consultant,1,Bachelor's,1,0,0,0,110660,0,110660,Ampere Magnus,77115
54,Software Dev,0,Doctorate,4,1,1,0,90341,0,90341,Revolt RV400,131988
26,Teacher,1,Doctorate,4,0,1,1,29421,66292,95713,Bajaj Chetak,118252
40,Software Dev,0,MBA,2,0,0,0,57528,0,57528,Ola S1,114726
37,Sales Exec,1,High School,3,1,1,0,61642,0,61642,Ola S1,111410
22,Govt. Servant,0,Doctorate,1,1,1,0,94999,0,94999,Okinawa iPraise,103031
58,HR Manager,0,MBA,3,0,1,0,51800,0,51800,TVS iQube,103731
30,Designer,1,High School,3,0,1,1,99275,121482,220757,Ampere Magnus,87629
58,Businessman,0,High School,4,1,0,0,98258,0,98258,Hero Photon,88818
43,Consultant,1,High School,2,1,1,0,63530,0,63530,Hero Photon,87942
38,Sales Exec,1,Master's,1,1,0,0,60135,0,60135,Okinawa iPraise,116046
23,Engineer,1,High School,1,0,0,1,38047,137384,175431,Pure EV EPluto,91121
45,Designer,1,MBA,1,1,0,1,83120,60030,143150,Okinawa iPraise,112746
57,Sales Exec,1,High School,3,1,0,1,33164,55938,89102,TVS iQube,111091
51,Engineer,0,High School,0,1,1,0,47259,0,47259,Simple One,111585
58,Engineer,0,MBA,2,0,0,0,38184,0,38184,Ather 450X,148966
55,Engineer,1,Bachelor's,0,1,1,1,31564,123305,154869,Revolt RV400,124186
59,Govt. Servant,0,High School,3,1,1,0,74093,0,74093,Pure EV EPluto,102046
56,Software Dev,1,MBA,4,1,0,0,103885,0,103885,Revolt RV400,134017
52,Doctor,1,Doctorate,0,1,0,1,176482,47312,223794,Bajaj Chetak,116410
55,Businessman,0,MBA,0,0,0,0,140966,0,140966,Bajaj Chetak,122485
22,Engineer,1,Master's,2,1,0,0,111300,0,111300,Hero Photon,85613
28,Sales Exec,0,Doctorate,3,0,0,0,57883,0,57883,Pure EV EPluto,95641
27,Teacher,1,Bachelor's,2,1,1,1,33611,69199,102810,Ather 450X,142491
52,Teacher,1,Bachelor's,4,1,1,0,47819,0,47819,TVS iQube,101627
25,Consultant,1,MBA,1,1,0,1,143040,67279,210319,Okinawa iPraise,112299
58,HR Manager,0,MBA,3,1,0,0,72922,0,72922,Bajaj Chetak,125480
23,Engineer,1,High School,4,1,0,0,31115,0,31115,Pure EV EPluto,90731
32,Sales Exec,0,High School,4,1,0,0,45755,0,45755,Simple One,118294
21,Engineer,1,Master's,0,0,0,0,107828,0,107828,Bajaj Chetak,128948
24,Govt. Servant,1,High School,2,0,0,0,42287,0,42287,Okinawa iPraise,113074
46,HR Manager,1,MBA,0,0,1,1,80126,94126,174252,Pure EV EPluto,100567
51,Engineer,1,MBA,0,0,1,0,43862,0,43862,Ola S1,102283
40,Businessman,1,High School,1,0,0,0,298361,0,298361,TVS iQube,110788
27,Teacher,0,Master's,2,1,0,0,43102,0,43102,Pure EV EPluto,99386
57,Engineer,0,MBA,1,1,0,0,67971,0,67971,Hero Photon,84292
27,Businessman,1,Master's,4,1,0,1,155468,46668,202136,Bajaj Chetak,120991
22,Businessman,0,MBA,1,1,1,0,230622,0,230622,Ather 450X,149943
22,Software Dev,1,Master's,4,0,1,0,131164,0,131164,Ampere Magnus,77522
41,Businessman,1,Master's,0,0,0,0,100107,0,100107,Simple One,100133
25,HR Manager,1,Master's,1,1,1,1,65994,135969,201963,Revolt RV400,135305
21,Teacher,1,High School,2,1,0,0,34548,0,34548,Simple One,102932
42,Consultant,1,Bachelor's,1,0,1,1,68466,42841,111307,Ola S1,103291
21,Govt. Servant,1,Master's,4,0,1,0,34921,0,34921,Hero Photon,82175
57,Teacher,1,Master's,3,1,0,0,47235,0,47235,Pure EV EPluto,99614
36,Sales Exec,1,MBA,2,0,0,1,59626,57029,116655,Okinawa iPraise,111838
54,Consultant,1,Bachelor's,4,1,1,0,86061,0,86061,Hero Photon,84980
53,Businessman,1,MBA,3,1,1,1,275499,105506,381005,Simple One,111171
42,Engineer,1,MBA,2,0,1,1,119510,132345,251855,Simple One,113568
49,Software Dev,1,Master's,3,0,1,1,62101,107031,169132,Ola S1,115687
27,Consultant,0,Doctorate,0,1,1,0,82697,0,82697,Ather 450X,149136
41,Sales Exec,0,Bachelor's,0,0,0,0,40927,0,40927,TVS iQube,117715
55,Sales Exec,1,MBA,1,0,0,0,45229,0,45229,Simple One,108746
24,Consultant,1,Doctorate,1,1,1,1,70736,143360,214096,Ola S1,106438
32,Software Dev,0,Doctorate,1,1,1,0,108086,0,108086,TVS iQube,106858
48,Businessman,1,MBA,1,1,1,1,244449,24976,269425,Revolt RV400,125557
50,HR Manager,1,Master's,3,0,0,1,41292,58359,99651,Revolt RV400,136020
35,Sales Exec,1,High School,2,1,0,1,49858,57562,107420,Ather 450X,143188
49,Businessman,1,MBA,2,1,0,0,209143,0,209143,Ola S1,111941
35,HR Manager,0,Master's,1,1,1,0,139857,0,139857,Okinawa iPraise,100602
31,HR Manager,1,Bachelor's,0,0,1,0,143073,0,143073,Ampere Magnus,70210
36,Sales Exec,1,Master's,4,0,0,1,48997,47232,96229,Ampere Magnus,87132
35,Consultant,1,Doctorate,1,1,0,0,107626,0,107626,Pure EV EPluto,93407
31,HR Manager,0,Bachelor's,1,0,0,0,109265,0,109265,TVS iQube,101227
27,Engineer,0,Bachelor's,0,0,0,0,39272,0,39272,Ather 450X,143890
39,Teacher,1,High School,4,1,1,1,24977,112350,137327,Pure EV EPluto,94886
22,Govt. Servant,0,High School,3,0,0,0,61752,0,61752,Revolt RV400,121393
35,Sales Exec,1,MBA,3,0,1,0,74975,0,74975,Pure EV EPluto,101511
49,Designer,1,Master's,4,1,1,0,84074,0,84074,Ola S1,113357
42,HR Manager,1,MBA,4,0,1,1,109314,148861,258175,TVS iQube,114072
47,Doctor,1,High School,3,0,1,1,86104,147018,233122,Ola S1,113037
59,Engineer,1,Doctorate,1,0,1,0,111608,0,111608,Pure EV EPluto,108831
24,Designer,1,High School,1,0,1,0,99909,0,99909,Revolt RV400,135419
39,Businessman,1,Master's,0,0,1,1,223009,112931,335940,Simple One,115528
59,Govt. Servant,1,Doctorate,4,1,0,0,81606,0,81606,Okinawa iPraise,109659
20,Software Dev,1,MBA,1,1,0,0,128499,0,128499,Ather 450X,141428
49,HR Manager,1,MBA,1,0,0,0,127814,0,127814,Okinawa iPraise,112541
40,Software Dev,1,High School,0,1,0,0,115920,0,115920,Okinawa iPraise,108710
39,Govt. Servant,0,High School,4,1,1,0,48310,0,48310,Ather 450X,148938
25,Engineer,1,MBA,0,1,1,1,47128,84170,131298,Pure EV EPluto,108757
41,Engineer,1,MBA,0,1,1,1,91988,118540,210528,Bajaj Chetak,114371
37,Govt. Servant,1,Bachelor's,3,0,1,1,82035,122076,204111,Hero Photon,84267
27,Engineer,1,Master's,0,0,0,1,97784,130421,228205,Okinawa iPraise,110539
58,HR Manager,1,Bachelor's,4,0,1,0,70149,0,70149,Ola S1,119917
51,Govt. Servant,1,Bachelor's,1,1,0,1,42796,69968,112764,Ola S1,119689
52,Sales Exec,1,MBA,1,0,1,1,28553,71135,99688,Simple One,104339
35,Doctor,1,Master's,3,1,0,0,211714,0,211714,Okinawa iPraise,110027
31,Businessman,1,MBA,4,0,0,0,187014,0,187014,Revolt RV400,128147
57,Teacher,0,Bachelor's,1,0,0,0,34686,0,34686,Bajaj Chetak,127084
53,Consultant,1,Bachelor's,0,1,1,0,177187,0,177187,Okinawa iPraise,114587
33,Doctor,1,MBA,2,0,0,1,192230,94259,286489,Okinawa iPraise,108140
55,Teacher,1,High School,2,1,0,1,27868,81404,109272,Ampere Magnus,83760
52,Consultant,0,High School,2,0,1,0,79179,0,79179,Simple One,109681
42,Software Dev,0,MBA,2,1,1,0,71204,0,71204,Simple One,114558
21,Doctor,1,Doctorate,0,1,0,1,208400,105844,314244,Revolt RV400,125207
40,Designer,0,Doctorate,1,1,1,0,67881,0,67881,Pure EV EPluto,99944
21,Doctor,1,High School,3,0,0,0,179538,0,179538,Revolt RV400,139449
46,Engineer,1,Master's,0,0,1,1,34803,61644,96447,Bajaj Chetak,122813
28,HR Manager,1,Bachelor's,1,1,0,1,70603,55472,126075,Ampere Magnus,81196
20,HR Manager,0,Master's,4,1,1,0,117556,0,117556,Ola S1,111839
30,Teacher,1,High School,1,1,1,1,40142,45153,85295,Hero Photon,82716
22,Engineer,1,MBA,1,0,0,1,116474,131841,248315,Revolt RV400,133626
42,Software Dev,1,Doctorate,1,1,0,1,102263,122293,224556,Revolt RV400,132922
45,HR Manager,1,High School,0,0,1,0,55456,0,55456,Ola S1,113408
23,Businessman,1,Master's,1,0,1,1,259453,88017,347470,Okinawa iPraise,115333
37,Software Dev,0,Master's,1,0,0,0,149722,0,149722,Ola S1,102625
25,Engineer,1,High School,4,1,1,1,58547,47077,105624,Bajaj Chetak,113442
54,Engineer,1,Bachelor's,4,0,1,1,94165,52536,146701,Okinawa iPraise,118187
41,Teacher,1,Master's,2,1,0,0,45191,0,45191,Okinawa iPraise,119085
34,Sales Exec,1,Bachelor's,0,1,1,1,64755,88734,153489,Ola S1,108454
41,HR Manager,1,Bachelor's,1,0,1,0,63681,0,63681,Ola S1,108040
56,Engineer,0,MBA,2,0,0,0,79155,0,79155,Okinawa iPraise,117838
31,Engineer,1,High School,2,1,0,1,34754,65697,100451,Ather 450X,148889
57,Businessman,1,High School,0,0,1,1,82477,91670,174147,Hero Photon,81614
37,Doctor,1,Bachelor's,2,0,1,0,130599,0,130599,Okinawa iPraise,108119
54,Doctor,1,MBA,2,0,0,1,203016,81181,284197,Hero Photon,81450
49,Engineer,1,Master's,0,0,0,1,93615,57290,150905,Pure EV EPluto,106753
43,Software Dev,1,Master's,3,1,0,1,51867,107440,159307,Revolt RV400,125985
49,Businessman,1,High School,2,0,0,1,104380,149096,253476,Hero Photon,89943
33,Software Dev,0,Bachelor's,4,0,0,0,101517,0,101517,Bajaj Chetak,114801
25,Consultant,1,MBA,2,0,1,0,185601,0,185601,Revolt RV400,135891
22,Sales Exec,1,MBA,0,0,1,1,73873,139955,213828,Ampere Magnus,80124
35,Doctor,0,Master's,0,0,1,0,215859,0,215859,Pure EV EPluto,103080
26,Doctor,0,Master's,3,0,0,0,226080,0,226080,Simple One,107288
33,Businessman,1,Doctorate,3,0,0,1,116667,92100,208767,Ola S1,108891
28,Govt. Servant,0,Doctorate,4,0,0,0,99858,0,99858,Hero Photon,86368
34,Software Dev,1,Bachelor's,4,0,1,1,130451,114643,245094,Pure EV EPluto,98987
40,HR Manager,1,Doctorate,2,1,1,0,111499,0,111499,Pure EV EPluto,95712
54,Businessman,1,MBA,3,1,0,1,77153,23662,100815,Pure EV EPluto,99208
21,Teacher,1,Doctorate,4,0,1,1,47787,22329,70116,Revolt RV400,129921
46,Govt. Servant,1,High School,2,0,0,0,58857,0,58857,Ather 450X,141894
21,Designer,0,High School,1,1,1,0,41478,0,41478,Ather 450X,145651
54,Software Dev,0,Master's,2,1,1,0,134796,0,134796,Simple One,112810
37,Govt. Servant,0,Master's,4,0,0,0,65324,0,65324,Revolt RV400,123433
33,Businessman,0,Bachelor's,2,1,0,0,156090,0,156090,Ola S1,112931
39,HR Manager,1,High School,1,1,0,0,72152,0,72152,Revolt RV400,139123
37,Teacher,1,Bachelor's,4,1,0,1,27795,49080,76875,Hero Photon,80633
29,Sales Exec,0,Bachelor's,2,1,0,0,55155,0,55155,Ola S1,119394
44,Govt. Servant,0,Doctorate,4,1,1,0,48750,0,48750,Hero Photon,84979
21,Sales Exec,1,Master's,2,1,1,0,30478,0,30478,TVS iQube,119672
44,Engineer,1,Bachelor's,0,1,1,1,40749,126815,167564,Ampere Magnus,74502
52,Doctor,0,Bachelor's,4,1,0,0,241018,0,241018,Ola S1,108912
55,Consultant,1,Master's,4,0,0,0,184853,0,184853,Simple One,109268
50,Doctor,0,Master's,4,1,0,0,141382,0,141382,Bajaj Chetak,127037
33,Designer,0,High School,4,0,1,0,85144,0,85144,Ather 450X,143374
20,HR Manager,0,Master's,2,1,0,0,145529,0,145529,Ola S1,101553
35,Teacher,1,Doctorate,3,0,0,0,46233,0,46233,Ather 450X,149538
22,Sales Exec,0,High School,2,0,1,0,72857,0,72857,Pure EV EPluto,90252
54,Businessman,0,Bachelor's,1,0,1,0,290424,0,290424,Hero Photon,85734
25,Sales Exec,0,Doctorate,0,0,0,0,78068,0,78068,Ather 450X,145074
44,HR Manager,1,Doctorate,2,1,1,1,122897,43966,166863,TVS iQube,109110
32,Businessman,0,High School,2,0,1,0,144624,0,144624,Revolt RV400,131358
53,Businessman,0,Bachelor's,4,1,0,0,82529,0,82529,Okinawa iPraise,119899
27,Designer,1,High School,1,0,1,0,30075,0,30075,Revolt RV400,135546
40,HR Manager,0,MBA,4,1,1,0,137984,0,137984,Revolt RV400,138555
53,Govt. Servant,1,MBA,4,0,0,0,31657,0,31657,Revolt RV400,123930
23,Doctor,0,High School,3,1,1,0,179693,0,179693,Hero Photon,81800
44,Engineer,0,Bachelor's,0,1,1,0,101385,0,101385,Hero Photon,87445
34,Sales Exec,1,Bachelor's,3,0,1,0,71023,0,71023,Revolt RV400,134631
23,Govt. Servant,0,Master's,4,1,0,0,44167,0,44167,Revolt RV400,127501
31,Engineer,0,Doctorate,0,1,0,0,107471,0,107471,Ola S1,117655
51,Teacher,1,High School,2,0,1,0,57637,0,57637,Pure EV EPluto,102595
51,Consultant,1,Doctorate,1,1,0,1,64828,39357,104185,Revolt RV400,121485
47,Sales Exec,1,Doctorate,3,0,1,1,53117,96144,149261,Revolt RV400,134763
32,Designer,1,MBA,1,0,1,1,98626,149417,248043,Ola S1,113615
50,Engineer,1,MBA,4,1,0,0,68616,0,68616,Pure EV EPluto,94117
33,Businessman,1,High School,0,0,0,1,121416,93125,214541,Revolt RV400,139303
39,Govt. Servant,1,High School,2,0,0,0,31523,0,31523,Simple One,117196
37,Doctor,1,Bachelor's,0,1,0,1,150825,145548,296373,Ather 450X,140283
48,Designer,0,High School,1,1,1,0,38190,0,38190,Okinawa iPraise,104162
25,Sales Exec,0,Bachelor's,1,1,1,0,23496,0,23496,Okinawa iPraise,101638
51,HR Manager,1,Bachelor's,2,0,1,1,94964,23707,118671,Pure EV EPluto,105958
48,Govt. Servant,1,High School,2,0,0,1,91850,97396,189246,Pure EV EPluto,98197
21,Designer,1,Bachelor's,0,1,0,1,81079,136207,217286,Pure EV EPluto,91677
42,Consultant,1,Doctorate,3,1,0,1,195512,148471,343983,TVS iQube,114883
38,Sales Exec,1,Bachelor's,0,1,0,1,52298,72321,124619,Ola S1,113142
50,Teacher,1,Doctorate,1,1,1,1,28480,52667,81147,Ampere Magnus,74651
24,Doctor,1,Doctorate,0,1,1,0,114698,0,114698,Ola S1,102797
38,Teacher,1,Doctorate,4,1,0,0,34966,0,34966,Hero Photon,89260
53,Engineer,0,Master's,0,1,0,0,36045,0,36045,Simple One,103442
29,HR Manager,1,Master's,0,1,1,1,144737,43923,188660,Ampere Magnus,86840
44,Engineer,1,Bachelor's,4,1,0,0,92797,0,92797,Ather 450X,149839
21,Doctor,1,High School,1,1,0,1,246211,51716,297927,Hero Photon,81797
30,Govt. Servant,0,Bachelor's,2,0,1,0,97159,0,97159,Ola S1,115469
50,Engineer,1,Master's,0,0,1,1,46636,127671,174307,Ather 450X,148539
34,HR Manager,0,MBA,3,0,1,0,99614,0,99614,Ola S1,117798
28,Software Dev,0,MBA,2,1,0,0,118453,0,118453,Bajaj Chetak,128642
42,Software Dev,1,Bachelor's,3,1,0,1,128131,40380,168511,TVS iQube,110590
38,Designer,0,Master's,0,0,0,0,77329,0,77329,Ola S1,115586
28,Designer,0,Doctorate,3,0,0,0,69250,0,69250,Simple One,101070
54,Sales Exec,0,Master's,2,0,0,0,25778,0,25778,Ola S1,116234
40,Designer,1,Bachelor's,3,1,1,1,46751,140678,187429,Ather 450X,148725
28,Consultant,0,Master's,3,1,1,0,194875,0,194875,TVS iQube,104848
47,Designer,1,MBA,2,0,1,0,72530,0,72530,Ather 450X,149932
26,Consultant,1,Doctorate,2,1,1,1,183102,28151,211253,Ather 450X,145223
35,Designer,1,Bachelor's,2,0,0,0,90414,0,90414,Okinawa iPraise,100487
35,Teacher,1,Bachelor's,2,0,1,0,49030,0,49030,Okinawa iPraise,102764
52,Businessman,1,High School,4,0,1,1,102040,66096,168136,Pure EV EPluto,100678
23,Consultant,0,Doctorate,0,1,1,0,63945,0,63945,TVS iQube,119070
23,Govt. Servant,0,Bachelor's,2,0,1,0,40638,0,40638,Pure EV EPluto,91867
58,Sales Exec,1,Master's,1,1,0,1,71852,25732,97584,Revolt RV400,137934
59,Doctor,1,Master's,3,0,0,1,67558,29285,96843,Pure EV EPluto,108725
36,Consultant,0,Master's,2,0,1,0,78537,0,78537,Ola S1,114040
56,Engineer,0,Master's,2,1,0,0,40037,0,40037,Hero Photon,86070
58,Businessman,1,Bachelor's,0,1,1,1,91007,73759,164766,Hero Photon,81326
48,Teacher,1,MBA,2,0,1,1,55064,149855,204919,Pure EV EPluto,108137
55,Software Dev,1,Doctorate,4,1,1,1,50423,92553,142976,TVS iQube,117135
57,Teacher,1,Master's,1,0,0,0,44229,0,44229,Ola S1,104365
58,Designer,1,Bachelor's,1,0,1,0,54628,0,54628,Bajaj Chetak,128423
56,Sales Exec,1,Bachelor's,2,1,0,1,79473,97668,177141,TVS iQube,106633
54,Businessman,1,Master's,0,0,0,0,112529,0,112529,Hero Photon,81678
26,Engineer,1,High School,2,0,0,1,74884,83725,158609,Okinawa iPraise,109378
46,Consultant,1,Bachelor's,3,0,0,0,186276,0,186276,Okinawa iPraise,114753
